id,language,context,target,max_width
1029,English,"Today, June 24, 1994, I write about a very important issue: food security and nutrition. In many countries, enough food does not mean good food for everyone. Families",have difficulty buying healthy food every day.,454
210,German,"Auch die Kommunalverwaltung führt regelmäßige Kontrollen durch, um Schlaglöcher zu reparieren und Straßen zu säubern. Manchmal gibt es Diskussionen über neue Gebühren, und Bürgerinnen und Bürger erwarten eine faire Lösung. Gleichzeitig wird betont,","dass Investitionen der Wirtschaft helfen, neue Arbeitsplätze zu schaffen.",703
225,English,"People expect clear rules, fair prices, transparency, and social security. We hope this process helps everyone: farmers, workers in the food industry, and especially the families who shop and eat every day. Thus, after reunification, Germany can build a stable",and fair nutrition policy that also works in the long term.,555
1249,English,"Also, many phones come with a camera, messaging, and simple games. These functions make daily life easier. The computer is another important device",at home and in the office.,255
704,German,"Es geht um erneuerbare Energien, bessere Energieeffizienz und weniger Abhängigkeit von Öl und Kohle. In Deutschland hilft das Erneuerbare-Energien-Gesetz (EEG), den Anteil der erneuerbaren Energien zu erhöhen. Solar- und Windkraft sollen","mehr Strom liefern, ohne die Umwelt zu verschmutzen.",544
1278,Spanish,"También hay avances en imágenes: programas como Stable Diffusion o DALL·E generan imágenes a partir de descripciones. Las personas usan estas herramientas para crear arte, diseño y aprendizaje visual. En las escuelas, la IA ayuda a","estudiar: se pueden hacer ejercicios, practicar lengua y revisar tareas.",673
378,Italian,"Alcuni dicono che l'IA può cambiare il nostro modo di lavorare, di studiare e di divertirci. Al tempo stesso, ci sono domande importanti su sicurezza, privacy e lavoro. Le regole etiche e legali sono ancora da scrivere bene, ma i",governi e le università cercano di parlare di questi temi.,545
101,English,"It promises higher speeds, a small delay and the possibility to connect many devices, such as phones, laptops and even sensors in cities. Of course, it takes time and money: more antennas must be installed, fiber must be developed and solutions must be found so that everything works together without too many problems. Authorities and operators","want networks to be safe and easy to use, and to respect users’ privacy.",690
440,Italian,"In conclusione, nel 2007 la sanità si muove con prudenza ma avanza con idee semplici e utili per tutti. Molti pazienti cercano di capire come prendersi cura della propria salute. Le persone imparano a usare le",informazioni semplici e chiedono aiuto ai dottori quando serve.,619
865,English,"The inhabitants share their memories and local legends. Schools organize visits, workshops and exhibitions. We can learn by looking at old photos",and the objects in the museum.,307
906,French,"En magasin, les vendeurs donnent des conseils simples et utiles. Dans le design, on veut des formes simples et des matériaux durables. Le bois clair, le",métal et les tissus naturels sont populaires.,419
1219,English,So it is important to think before sharing something. The good things about these tools are many. We can stay in touch with the,"family, even if they are far away.",325
1359,English,"Today, February 27, 2015, I write about the semiconductor industry. Semiconductors are chips that are inside many products. At this time, companies make many chips for mobile phones, tablets, computers, and cars. The market",changes fast and there are new ideas every year.,471
255,English,"Blood tests are fast and images show better what happens inside the body. With this, the doctor can give a faster diagnosis.",There are also advances in prevention.,379
648,German,"Auch Bereiche wie erneuerbare Energien, Medizin und Industrie profitieren von der hohen Nachfrage nach Chips. Ausblick: Die Branche bleibt vorsichtig optimistisch. Kurzfristig könnte sich die Situation stabilisieren, doch","politische Risiken, Handelsbeschränkungen und Rohstoffpreise bleiben Herausforderungen.",893
791,English,"On February 15, 1995, I read in the newspaper about the response to disasters and humanitarian aid. In the affected areas, relief teams arrive quickly with trucks, tents, and blankets. They bring drinking water, bread, clothes,",and medicines. Doctors and the nursing staff treat the wounded.,622
141,English,"In everyday life we often notice that rules are not always clear. Then we have to make decisions, for example when sharing time, money or information. We live in a time when",the Internet creates new possibilities but also new risks.,544
1297,English,In the photography gallery there is another exhibition about portraits of ordinary people. The portraits are of people who live here. In the,museum a guide explains the works.,359
594,German,"Die Stadtverwaltung plant neue Straßen, Radwege und grüne Plätze, damit das Leben hier lebenswerter wird. Gleichzeitig steigen die Mieten in den Zentren, und Familien suchen nach bezahlbarem Wohnraum mit guter Anbindung an Schule, Arbeitsplatz und Nahversorgung. Viele Menschen wünschen sich kleine Wohnungen für","Singles, größere Wohnungen für Familien und behindertengerechte Wohnungen für ältere Menschen.",980
662,German,"Auch Musik, Filme und Nachrichten tauchen dort auf. Diese Möglichkeiten machen das Internet lebhafter und bunter. Gleichzeitig gibt es Bedenken: Nicht",jeder möchte persönliche Dinge online teilen.,449
1304,Spanish,"Mañana, 25 de diciembre, seguirán las actividades, pero hoy es especial porque muchas personas salen a la calle para escuchar música y ver el arte. En casa, cenaré con mi familia y recordaré estas obras y canciones. El año nuevo está cerca y",la ciudad se prepara con luces y anuncios de eventos culturales.,620
1267,English,"Many people receive the vaccine and thus protect themselves and others. It is also useful to eat well, drink clean water, and exercise. A simple diet with fruit, vegetables, bread and",rice helps to have energy for the day.,364
849,English,"People compare programs and numbers. Some talk about taxes, others about education and health. Social networks also play an",important role in sharing ideas.,309
1252,Spanish,"El ratón y el teclado permiten mover la mano y escribir con facilidad, y la pantalla muestra letras y dibujos con claridad. Los programas más usados son el procesador de textos, el correo electrónico y los navegadores para navegar por la red. Es fácil guardar archivos en disquetes","o en CD, y algunas personas ya usan un disco duro externo.",583
124,French,"Le 17 septembre 2021, je parle d'un sujet important: l'eau et sa gestion. Dans beaucoup de régions, l'eau manque. La pénurie d'eau est un problème pour les familles, pour les écoles et pour les fermes.",Les habitants doivent économiser l'eau et l'utiliser avec soin.,591
1236,Spanish,"Los drones llevan cámaras y sensores, y pueden volar varias horas. Esto da información rápida sobre el terreno. Otro gran avance es la precisión de los misiles y de las municiones. Los misiles guiados por GPS o",por sensores pueden llegar a su objetivo con menos errores.,583
